model_name,val_year,best_val_rmse,best_val_mae,best_val_mape,best_val_r2,best_epoch,seed,n_train_samples,n_val_samples
transformer_daily,2015,0.900466799736023,0.6931619644165039,12.994715690612793,0.5784855686891934,40,42,462,33
transformer_daily,2016,1.268274188041687,0.9065471291542053,14.7121000289917,0.43579350165820696,46,42,495,33
transformer_daily,2017,1.1683666706085205,0.9255043268203735,20.45079803466797,0.6238609387011569,29,42,528,28
transformer_daily,2018,0.587282657623291,0.4622530937194824,8.681142807006836,0.7108531998348897,11,42,556,28
transformer_daily,2019,0.6624826788902283,0.5687066316604614,8.890299797058105,0.470444859285411,32,42,584,33
